MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS
relu2,8.022196999999997,ms,11.252049999999997,ms,7.979936002254486,ms,11.541088022708893,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,22.124411999999985,ms,80.246402,ms,36.79273613262176,ms,138.17638445854186,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.619527999999992,ms,50.48412900000001,ms,18.565024002075194,ms,51.31884798431396,ms,0.0,kb,0.0,kb,350683.5,kb,1753417.5,kb,354
relu1,8.037701000000007,ms,11.237063000000012,ms,7.944640021324158,ms,12.07184000301361,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.163881000000032,ms,67.45664299999994,ms,51.508479901313784,ms,197.2043203678131,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.573517000000002,ms,49.73413499999996,ms,16.375007930755615,ms,44.31311995506287,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.129553,ms,11.350916999999995,ms,8.078240000247956,ms,11.625984028339387,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.968704999999993,ms,79.6674579999999,ms,36.67318408203125,ms,137.89356828689574,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.089946999999977,ms,47.801189999999885,ms,18.145664068222047,ms,50.05782412910462,ms,0.0,kb,0.0,kb,379115.0,kb,1895575.0,kb,354
relu1,8.067373999999985,ms,11.277986999999996,ms,7.960128047943115,ms,12.12876805114746,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.242255999999998,ms,67.72206099999978,ms,52.724383873939516,ms,201.97881488990782,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.574090000000016,ms,49.68748799999993,ms,16.39721592617035,ms,44.314527970314025,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.007421000000011,ms,11.21944700000001,ms,7.958912039279938,ms,11.494976072788239,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,22.02946200000002,ms,79.89734199999985,ms,36.74969615650177,ms,138.08854442310334,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.073395000000016,ms,47.65499200000004,ms,18.234304113388063,ms,50.303648176193235,ms,0.0,kb,0.0,kb,388895.0,kb,1944475.0,kb,354
relu1,8.052397000000004,ms,11.273501000000005,ms,7.960416030883789,ms,12.155744018554687,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.25956000000003,ms,67.8001050000001,ms,54.53007978248596,ms,209.1457268667221,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.54688000000001,ms,49.518328000000075,ms,16.357631874084472,ms,44.20550394821167,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.068474000000005,ms,11.294507000000008,ms,8.035456022262574,ms,11.580352068901062,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,22.125755999999974,ms,80.28345300000008,ms,36.77945604228973,ms,138.29430428791045,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.09955599999998,ms,47.67088600000001,ms,18.365472114562987,ms,50.68025617599487,ms,0.0,kb,0.0,kb,471623.5,kb,2358117.5,kb,354
relu1,8.073011000000012,ms,11.285097999999993,ms,7.984224039554596,ms,12.183712025165558,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.299593000000005,ms,67.90958799999989,ms,55.34275270938873,ms,212.37862395191192,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.655798000000022,ms,49.89862299999999,ms,16.478591876983643,ms,44.534143943786624,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.078629999999992,ms,11.313130999999991,ms,8.046815985679627,ms,11.587680025100708,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,22.053125999999974,ms,80.00066699999978,ms,36.71072003269195,ms,137.94918435668944,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.232563,ms,48.07371599999995,ms,18.603328145980836,ms,51.36598425483704,ms,0.0,kb,0.0,kb,563954.0,kb,2819770.0,kb,354
relu1,8.132817000000006,ms,11.375000999999996,ms,8.018368037700654,ms,12.277248017787933,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.384279000000003,ms,68.19215499999997,ms,57.035199568748475,ms,219.10796789360046,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.589875999999972,ms,49.70035899999993,ms,16.411839887619017,ms,44.367103982925414,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.120557000000007,ms,11.354632000000013,ms,8.068768032550812,ms,11.602912058353423,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,22.207197,ms,80.5178300000001,ms,36.869088106155395,ms,138.54352042579652,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm5,16.057768999999986,ms,47.56829400000013,ms,18.61747200202942,ms,51.40985620117188,ms,0.0,kb,0.0,kb,516566.5,kb,2582832.5,kb,354
classifier,28.036346999999925,ms,57.93701300000014,ms,28.776352199554445,ms,51.82835224723816,ms,0.0,kb,0.0,kb,177.0,kb,531.0,kb,354
